date,close,volume,open,high,low,symbol
2021-06-10,257.24,24563620,254.29,257.46,253.67,MSFT
2021-06-09,253.59,17937630,253.81,255.53,253.21,MSFT
2021-06-08,252.57,22455000,255.16,256.01,252.51,MSFT
2021-06-07,253.81,23079170,249.98,254.09,249.81,MSFT
2021-06-04,250.79,25281090,247.76,251.65,247.51,MSFT
2021-06-03,245.71,25307710,245.22,246.34,243.0,MSFT
2021-06-02,247.3,19406710,248.125,249.27,245.84,MSFT
2021-06-01,247.4,23213310,251.23,251.29,246.96,MSFT
2021-05-28,249.68,18274940,250.995,252.08,249.56,MSFT
2021-05-27,249.31,24426240,251.17,251.48,249.25,MSFT
2021-05-26,251.49,17771600,251.43,252.94,250.75,MSFT
2021-05-25,251.72,17704300,251.769,252.75,250.82,MSFT
2021-05-24,250.78,21411550,247.785,251.16,247.51,MSFT
2021-05-21,245.17,21863060,247.565,248.33,244.74,MSFT
2021-05-20,246.48,21800720,243.96,247.95,243.86,MSFT
2021-05-19,243.12,25739810,239.31,243.23,238.6,MSFT
2021-05-18,243.08,20167980,246.27,246.41,242.9,MSFT
2021-05-17,245.18,24938180,246.55,246.59,243.52,MSFT
2021-05-14,248.15,23901080,245.575,249.18,245.49,MSFT
2021-05-13,243.03,29624300,241.8,245.6,241.42,MSFT
2021-05-12,239.0,36684370,242.165,244.38,238.07,MSFT
2021-05-11,246.23,33641590,244.55,246.6,242.57,MSFT
2021-05-10,247.18,29299890,250.87,251.73,247.12,MSFT
2021-05-07,252.46,27032910,252.15,254.3,251.17,MSFT
2021-05-06,249.73,26491090,246.45,249.86,244.69,MSFT
2021-05-05,246.47,21901330,249.06,249.5,245.82,MSFT
2021-05-04,247.79,32756050,250.97,251.21,245.76,MSFT
2021-05-03,251.86,19626570,253.4,254.35,251.12,MSFT
2021-04-30,252.18,30945100,249.74,253.08,249.6,MSFT
2021-04-29,252.51,40589020,255.46,256.1,249.0,MSFT
2021-04-28,254.56,46903120,256.078,256.5399,252.95,MSFT
2021-04-27,261.97,31014210,261.585,263.19,260.12,MSFT
2021-04-26,261.55,19763350,261.66,262.435,260.17,MSFT
2021-04-23,261.15,21499290,257.88,261.51,257.27,MSFT
2021-04-22,257.17,25606150,260.21,261.78,255.64,MSFT
2021-04-21,260.58,24030380,258.94,260.68,257.25,MSFT
2021-04-20,258.26,19722880,257.82,260.2,256.84,MSFT
2021-04-19,258.74,23209260,260.19,261.48,257.821,MSFT
2021-04-16,260.74,24878580,259.47,261.0,257.6014,MSFT
2021-04-15,259.5,25627480,257.931,259.93,257.73,MSFT
2021-04-14,255.59,23070940,257.475,258.83,255.16,MSFT
2021-04-13,258.49,23837470,257.257,259.19,256.83,MSFT
2021-04-12,255.91,27148670,254.71,257.67,254.62,MSFT
2021-04-09,255.85,24326830,252.87,255.99,252.44,MSFT
2021-04-08,253.25,23625200,252.77,254.139,252.0,MSFT
2021-04-07,249.9,22719840,247.81,250.93,247.19,MSFT
2021-04-06,247.86,22931920,247.61,249.4,246.88,MSFT
2021-04-05,249.07,36910610,242.76,249.96,242.7,MSFT
2021-04-01,242.35,30337980,238.47,242.84,238.0501,MSFT
2021-03-31,235.77,43623470,232.91,239.1,232.39,MSFT
2021-03-30,231.85,24792010,233.525,233.85,231.1,MSFT
2021-03-29,235.24,25227460,236.59,236.8,231.88,MSFT
2021-03-26,236.48,25479850,231.55,236.71,231.55,MSFT
2021-03-25,232.34,34061850,235.3,236.94,231.57,MSFT
2021-03-24,235.46,25620130,237.845,238.0,235.32,MSFT
2021-03-23,237.58,31638380,237.485,241.05,237.07,MSFT
2021-03-22,235.99,30127010,230.27,236.9,230.14,MSFT
2021-03-19,230.35,46430730,231.02,232.474,229.3496,MSFT
2021-03-18,230.72,34852250,232.56,234.19,230.33,MSFT
2021-03-17,237.04,29562100,236.15,238.55,233.23,MSFT
2021-03-16,237.71,28092200,236.28,240.055,235.94,MSFT
2021-03-15,234.81,26042670,234.96,235.185,231.81,MSFT
2021-03-12,235.75,22653660,234.01,235.82,233.23,MSFT
2021-03-11,237.13,29907590,234.96,239.17,234.31,MSFT
2021-03-10,232.42,29746810,237.0,237.0,232.04,MSFT
2021-03-09,233.78,33080530,232.88,235.3839,231.67,MSFT
2021-03-08,227.39,35267440,231.37,233.365,227.13,MSFT
2021-03-05,231.6,41872770,229.517,233.27,226.46,MSFT
2021-03-04,226.73,44727790,226.735,232.49,224.26,MSFT
2021-03-03,227.56,34029530,232.155,233.5799,227.26,MSFT
2021-03-02,233.87,22812460,237.01,237.3,233.45,MSFT
2021-03-01,236.94,25332840,235.9,237.47,233.15,MSFT
2021-02-26,232.38,37819230,231.525,235.37,229.54,MSFT
2021-02-25,228.99,39542240,232.08,234.5852,227.88,MSFT
2021-02-24,234.55,26339750,230.01,235.2,229.0,MSFT
2021-02-23,233.27,30228700,230.325,234.83,228.73,MSFT
2021-02-22,234.51,36446940,237.42,237.93,232.4,MSFT
2021-02-19,240.97,25262600,243.75,243.86,240.18,MSFT
2021-02-18,243.79,16925560,241.8,243.93,240.86,MSFT
2021-02-17,244.2,21673110,241.32,244.31,240.94,MSFT
2021-02-16,243.7,26728490,245.03,246.13,242.92,MSFT
2021-02-12,244.99,16561080,243.933,245.3,242.73,MSFT
2021-02-11,244.49,15751060,244.78,245.15,242.15,MSFT
2021-02-10,242.82,22186710,245.0,245.92,240.89,MSFT
2021-02-09,243.77,23564950,241.87,244.76,241.38,MSFT
2021-02-08,242.47,22211930,243.15,243.68,240.81,MSFT
2021-02-05,242.2,18054750,242.23,243.28,240.42,MSFT
2021-02-04,242.01,25296100,242.66,243.2399,240.37,MSFT
2021-02-03,243.0,27158100,239.57,245.09,239.26,MSFT
2021-02-02,239.51,25916340,241.3,242.31,238.69,MSFT
2021-02-01,239.65,33314190,235.06,242.5,232.43,MSFT
2021-01-29,231.96,42503140,235.99,238.02,231.35,MSFT
2021-01-28,238.93,49111160,235.61,242.64,235.09,MSFT
2021-01-27,232.9,69870640,238.0,240.44,230.14,MSFT
2021-01-26,232.33,49169600,231.86,234.18,230.08,MSFT
2021-01-25,229.53,33152100,229.12,229.78,224.22,MSFT
2021-01-22,225.95,30172660,227.08,230.07,225.8,MSFT
2021-01-21,224.97,30749550,224.7,226.3,222.42,MSFT
2021-01-20,224.34,37777260,217.7,225.79,217.2908,MSFT
2021-01-19,216.44,30480860,213.75,216.98,212.63,MSFT
2021-01-15,212.65,31746510,213.52,214.51,212.03,MSFT
2021-01-14,213.02,29346740,215.91,217.46,212.74,MSFT
2021-01-13,216.34,20087080,214.02,216.76,213.9266,MSFT
2021-01-12,214.93,23249340,216.5,217.1,213.3202,MSFT
2021-01-11,217.49,23047030,218.47,218.91,216.73,MSFT
2021-01-08,219.62,22956210,218.68,220.58,217.0261,MSFT
2021-01-07,218.29,27694480,214.04,219.34,213.71,MSFT
2021-01-06,212.25,35930650,212.17,216.4899,211.94,MSFT
2021-01-05,217.9,23822950,217.26,218.52,215.7,MSFT
2021-01-04,217.69,37130140,222.53,223.0,214.81,MSFT
2020-12-31,222.42,20942130,221.7,223.0,219.68,MSFT
2020-12-30,221.68,20272340,225.23,225.63,221.47,MSFT
2020-12-29,224.15,17403210,226.31,227.18,223.58,MSFT
2020-12-28,224.96,17933500,224.45,226.03,223.02,MSFT
2020-12-24,222.75,10550570,221.42,223.61,221.2,MSFT
2020-12-23,221.02,18699640,223.11,223.5589,220.8,MSFT
2020-12-22,223.94,22643400,222.69,225.63,221.85,MSFT
2020-12-21,222.59,37181890,217.55,224.0,217.2801,MSFT
2020-12-18,218.59,63354920,218.59,219.69,216.02,MSFT
2020-12-17,219.42,32515780,219.87,220.89,217.92,MSFT
2020-12-16,219.28,35023250,214.75,220.11,214.72,MSFT
2020-12-15,214.13,27018110,215.165,215.42,212.24,MSFT
2020-12-14,214.2,28798380,213.1,216.21,212.88,MSFT
2020-12-11,213.26,30979440,210.05,213.32,209.11,MSFT
2020-12-10,210.52,26467020,211.77,213.08,210.36,MSFT
2020-12-09,211.8,32440600,215.16,215.225,211.214,MSFT
2020-12-08,216.01,23284090,213.97,216.95,212.89,MSFT
2020-12-07,214.29,24620000,214.37,215.54,212.99,MSFT
2020-12-04,214.36,24666040,214.22,215.38,213.18,MSFT
2020-12-03,214.24,25120920,214.61,216.3757,213.65,MSFT
2020-12-02,215.37,23724510,214.88,215.47,212.8,MSFT
2020-12-01,216.21,30931320,214.51,217.32,213.35,MSFT
2020-11-30,214.07,33064750,214.1,214.76,210.835,MSFT
2020-11-27,215.23,14512210,214.85,216.27,214.04,MSFT
2020-11-25,213.87,21012890,215.11,215.29,212.46,MSFT
2020-11-24,213.86,33979730,209.59,214.25,208.86,MSFT
2020-11-23,210.11,25683510,210.95,212.29,208.16,MSFT
2020-11-20,210.39,22843120,212.2,213.285,210.0,MSFT
2020-11-19,212.42,24792750,211.38,213.03,209.93,MSFT
2020-11-18,211.08,28372790,213.65,215.17,210.93,MSFT
2020-11-17,214.46,24154110,216.1,217.68,214.08,MSFT
2020-11-16,217.23,24953340,214.87,217.74,214.52,MSFT
2020-11-13,216.51,18630310,216.36,217.42,214.16,MSFT
2020-11-12,215.44,21616120,217.21,219.11,214.46,MSFT
2020-11-11,216.55,29440790,212.39,218.04,212.2,MSFT
2020-11-10,211.01,44045120,214.5,216.5,209.72,MSFT
2020-11-09,218.39,44394950,224.435,228.12,217.88,MSFT
2020-11-06,223.72,25231900,222.26,224.36,218.03,MSFT
2020-11-05,223.29,36080140,222.04,224.12,221.15,MSFT
2020-11-04,216.39,42311780,214.02,218.32,212.4185,MSFT
2020-11-03,206.43,27512030,203.89,208.12,203.12,MSFT
2020-11-02,202.33,30842160,204.29,205.28,200.12,MSFT
2020-10-30,202.47,36980110,203.5,204.29,199.62,MSFT
2020-10-29,204.72,31432560,204.07,207.36,203.37,MSFT
2020-10-28,202.68,51195590,207.67,208.84,202.1,MSFT
2020-10-27,213.25,36700330,211.59,214.67,210.329,MSFT
2020-10-26,210.08,37111560,213.85,216.3399,208.1,MSFT
2020-10-23,216.23,18879610,215.03,216.28,213.16,MSFT
2020-10-22,214.89,22351450,213.93,216.055,211.7,MSFT
2020-10-21,214.8,22724910,213.12,216.92,213.12,MSFT
2020-10-20,214.65,22753510,215.8,217.37,213.0901,MSFT
2020-10-19,214.22,27625840,220.415,222.3,213.72,MSFT
2020-10-16,219.66,26057880,220.15,222.29,219.32,MSFT
2020-10-15,219.66,22733060,217.1,220.36,216.01,MSFT
2020-10-14,220.86,23451710,223.0,224.22,219.13,MSFT
2020-10-13,222.86,28950840,222.72,225.21,220.43,MSFT
2020-10-12,221.4,40461370,218.79,223.86,216.81,MSFT
2020-10-09,215.81,26458050,211.23,215.86,211.23,MSFT
2020-10-08,210.58,19925840,210.51,211.19,208.32,MSFT
2020-10-07,209.83,25681050,207.06,210.11,206.72,MSFT
2020-10-06,205.91,28554260,208.82,210.18,204.82,MSFT
2020-10-05,210.38,21331560,207.22,210.41,206.98,MSFT
2020-10-02,206.19,33154780,208.0,210.99,205.54,MSFT
2020-10-01,212.46,27158420,213.49,213.99,211.32,MSFT
2020-09-30,210.33,33829090,207.73,211.98,206.54,MSFT
2020-09-29,207.26,24464470,209.35,210.07,206.81,MSFT
2020-09-28,209.44,32004940,210.88,212.57,208.06,MSFT
2020-09-25,207.82,29437310,203.55,209.04,202.54,MSFT
2020-09-24,203.19,31202490,199.85,205.57,199.2,MSFT
2020-09-23,200.59,30803780,207.9,208.1,200.03,MSFT
2020-09-22,207.42,33517070,205.06,208.1,202.075,MSFT
2020-09-21,202.54,39839660,197.19,202.71,196.38,MSFT
2020-09-18,200.39,55225330,202.8,203.65,196.25,MSFT
2020-09-17,202.91,34011260,200.05,204.33,199.96,MSFT
2020-09-16,205.05,26372460,210.62,210.65,204.64,MSFT
2020-09-15,208.78,21823940,208.42,209.78,206.93,MSFT
2020-09-14,205.41,30375770,204.24,209.2,204.03,MSFT
2020-09-11,204.03,33620070,207.2,208.63,201.24,MSFT
2020-09-10,205.37,35461510,213.4,214.74,204.11,MSFT
2020-09-09,211.29,45678990,207.6,214.8399,206.7,MSFT
2020-09-08,202.66,52924330,206.5,210.03,202.2,MSFT
2020-09-04,214.25,59664070,215.1,218.3599,205.19,MSFT
2020-09-03,217.3,58400290,229.27,229.31,214.9602,MSFT
2020-09-02,231.65,34080840,227.97,232.86,227.35,MSFT
2020-09-01,227.27,25791240,225.51,227.45,224.43,MSFT
2020-08-31,225.53,28774160,227.0,228.7,224.31,MSFT
2020-08-28,228.91,26292900,228.18,230.644,226.58,MSFT
2020-08-27,226.58,57602200,222.89,231.15,219.4,MSFT
2020-08-26,221.15,39600830,217.88,222.09,217.36,MSFT
2020-08-25,216.47,23043700,213.1,216.61,213.1,MSFT
2020-08-24,213.69,25460150,214.79,215.52,212.43,MSFT
2020-08-21,213.02,36249320,213.86,216.25,212.85,MSFT
2020-08-20,214.58,26981480,209.54,215.0,208.91,MSFT
2020-08-19,209.7,27627560,211.49,212.1,209.25,MSFT
2020-08-18,211.49,21336170,210.53,212.36,209.21,MSFT
2021-08-17,150.19,92229740,150.23,151.68,149.09,AAPL
2021-08-16,151.12,103558800,148.535,151.19,146.47,AAPL
2021-08-13,149.1,59375010,148.97,149.4444,148.27,AAPL
2021-08-12,148.89,73779110,146.19,149.05,145.84,AAPL
2021-08-11,145.86,48493460,146.05,146.72,145.53,AAPL
2021-08-10,145.6,69023080,146.44,147.71,145.3,AAPL
2021-08-09,146.09,48908690,146.2,146.7,145.52,AAPL
2021-08-06,146.14,54126810,146.35,147.11,145.63,AAPL
2021-08-05,147.06,46397670,146.98,147.84,146.17,AAPL
2021-08-04,146.95,56368270,147.27,147.79,146.28,AAPL
2021-08-03,147.36,64786620,145.81,148.045,145.18,AAPL
2021-08-02,145.52,62879960,146.36,146.95,145.25,AAPL
2021-07-30,145.86,70440630,144.38,146.33,144.11,AAPL
2021-07-29,145.64,56699480,144.685,146.55,144.58,AAPL
2021-07-28,144.98,118931200,144.81,146.97,142.54,AAPL
2021-07-27,146.77,104818600,149.12,149.21,145.55,AAPL
2021-07-26,148.99,72434090,148.27,149.83,147.7,AAPL
2021-07-23,148.56,71447420,147.55,148.7177,146.92,AAPL
2021-07-22,146.8,77338160,145.935,148.195,145.81,AAPL
2021-07-21,145.4,74993460,145.53,146.13,144.63,AAPL
2021-07-20,146.15,96350040,143.46,147.0997,142.96,AAPL
2021-07-19,142.45,121434600,143.75,144.07,141.67,AAPL
2021-07-16,146.39,93251430,148.46,149.76,145.88,AAPL
2021-07-15,148.48,106820300,149.24,150.0,147.09,AAPL
2021-07-14,149.15,127050800,148.1,149.57,147.68,AAPL
2021-07-13,145.64,100827100,144.03,147.46,143.63,AAPL
2021-07-12,144.5,76299720,146.21,146.32,144.0,AAPL
2021-07-09,145.11,99890800,142.75,145.65,142.6522,AAPL
2021-07-08,143.24,105575500,141.58,144.06,140.665,AAPL
2021-07-07,144.57,104911600,143.535,144.89,142.66,AAPL
2021-07-06,142.02,108181800,140.07,143.15,140.07,AAPL
2021-07-02,139.96,78945570,137.9,140.0,137.745,AAPL
2021-07-01,137.27,52485780,136.6,137.33,135.76,AAPL
2021-06-30,136.96,63261390,136.17,137.41,135.87,AAPL
2021-06-29,136.33,64556080,134.8,136.49,134.35,AAPL
2021-06-28,134.78,62111300,133.41,135.245,133.35,AAPL
2021-06-25,133.11,70783750,133.46,133.89,132.81,AAPL
2021-06-24,133.41,68711000,134.45,134.64,132.93,AAPL
2021-06-23,133.7,60214200,133.77,134.32,133.23,AAPL
2021-06-22,133.98,74783620,132.13,134.08,131.62,AAPL
2021-06-21,132.3,79663320,130.3,132.41,129.21,AAPL
2021-06-18,130.46,108953300,130.71,131.51,130.24,AAPL
2021-06-17,131.79,96721670,129.8,132.55,129.65,AAPL
2021-06-16,130.15,91815030,130.37,130.89,128.461,AAPL
2021-06-15,129.64,62746330,129.94,130.6,129.39,AAPL
2021-06-14,130.48,96906490,127.82,130.54,127.07,AAPL
2021-06-11,127.35,53522370,126.53,127.44,126.1,AAPL
2021-06-10,126.11,71186420,127.02,128.19,125.94,AAPL
2021-06-09,127.13,56877940,127.21,127.75,126.52,AAPL
2021-06-08,126.74,74403770,126.6,128.46,126.2101,AAPL
2021-06-07,125.9,71057550,126.17,126.32,124.8321,AAPL
2021-06-04,125.89,75169340,124.07,126.16,123.85,AAPL
2021-06-03,123.54,76229170,124.68,124.85,123.13,AAPL
2021-06-02,125.06,59278860,124.28,125.24,124.05,AAPL
2021-06-01,124.28,67637120,125.08,125.35,123.94,AAPL
2021-05-28,124.61,71311110,125.57,125.8,124.55,AAPL
2021-05-27,125.28,94625600,126.44,127.64,125.08,AAPL
2021-05-26,126.85,56575920,126.955,127.39,126.42,AAPL
2021-05-25,126.9,72009480,127.82,128.32,126.32,AAPL
2021-05-24,127.1,63092950,126.01,127.94,125.94,AAPL
2021-05-21,125.43,79295440,127.82,128.0,125.21,AAPL
2021-05-20,127.31,76857120,125.23,127.72,125.1,AAPL
2021-05-19,124.69,92611990,123.16,124.915,122.86,AAPL
2021-05-18,124.85,63342930,126.56,126.99,124.78,AAPL
2021-05-17,126.27,74116550,126.82,126.93,125.17,AAPL
2021-05-14,127.45,81917950,126.25,127.89,125.85,AAPL
2021-05-13,124.97,105861300,124.58,126.15,124.26,AAPL
2021-05-12,122.77,112172300,123.4,124.64,122.25,AAPL
2021-05-11,125.91,126142800,123.5,126.27,122.77,AAPL
2021-05-10,126.85,88071230,129.41,129.54,126.81,AAPL
2021-05-07,130.21,78973270,130.85,131.2582,129.475,AAPL
2021-05-06,129.74,78128330,127.89,129.75,127.13,AAPL
2021-05-05,128.1,84000900,129.2,130.45,127.97,AAPL
2021-05-04,127.85,137564700,131.19,131.4899,126.7,AAPL
2021-05-03,132.54,75135100,132.04,134.07,131.83,AAPL
2021-04-30,131.46,109839500,131.78,133.56,131.065,AAPL
2021-04-29,133.48,151101000,136.47,137.07,132.45,AAPL
2021-04-28,133.58,107760100,134.31,135.02,133.08,AAPL
2021-04-27,134.39,66015800,135.01,135.41,134.11,AAPL
2021-04-26,134.72,66905070,134.83,135.06,133.56,AAPL
2021-04-23,134.32,78756780,132.16,135.12,132.16,AAPL
2021-04-22,131.94,84566460,133.04,134.15,131.41,AAPL
2021-04-21,133.5,68847140,132.36,133.75,131.3001,AAPL
2021-04-20,133.11,94812350,135.02,135.53,131.81,AAPL
2021-04-19,134.84,94264220,133.51,135.47,133.34,AAPL
2021-04-16,134.16,84922390,134.3,134.67,133.28,AAPL
2021-04-15,134.5,89347100,133.82,135.0,133.64,AAPL
2021-04-14,132.03,87222780,134.94,135.0,131.655,AAPL
2021-04-13,134.43,91266550,132.44,134.66,131.93,AAPL
2021-04-12,131.24,91419980,132.52,132.85,130.63,AAPL
2021-04-09,132.995,106686700,129.8,133.04,129.47,AAPL
2021-04-08,130.36,88844590,128.95,130.39,128.52,AAPL
2021-04-07,127.9,83466720,125.83,127.92,125.14,AAPL
2021-04-06,126.21,80171250,126.5,127.13,125.65,AAPL
2021-04-05,125.9,88651180,123.87,126.1601,123.07,AAPL
2021-04-01,123.0,75089130,123.66,124.18,122.49,AAPL
2021-03-31,122.15,118323800,121.65,123.52,121.15,AAPL
2021-03-30,119.9,85671920,120.11,120.4031,118.86,AAPL
2021-03-29,121.39,80819200,121.65,122.58,120.7299,AAPL
2021-03-26,121.21,94071230,120.35,121.48,118.92,AAPL
2021-03-25,120.59,98844680,119.54,121.66,119.0,AAPL
2021-03-24,120.09,88530490,122.82,122.9,120.065,AAPL
2021-03-23,122.54,95467140,123.33,124.24,122.14,AAPL
2021-03-22,123.39,111912300,120.33,123.87,120.26,AAPL
2021-03-19,119.99,185549500,119.9,121.43,119.675,AAPL
2021-03-18,120.53,121469800,122.88,123.18,120.32,AAPL
2021-03-17,124.76,111932600,124.05,125.8599,122.336,AAPL
2021-03-16,125.57,115227900,125.7,127.22,124.715,AAPL
2021-03-15,123.99,92590560,121.41,124.0,120.42,AAPL
2021-03-12,121.03,88105050,120.4,121.17,119.16,AAPL
2021-03-11,121.96,103026500,122.54,123.21,121.26,AAPL
2021-03-10,119.98,111943300,121.69,122.17,119.45,AAPL
2021-03-09,121.085,129525800,119.03,122.06,118.79,AAPL
2021-03-08,116.36,154376600,120.93,121.0,116.21,AAPL
2021-03-05,121.42,153766600,120.98,121.935,117.57,AAPL
2021-03-04,120.13,178155000,121.75,123.6,118.62,AAPL
2021-03-03,122.06,112966300,124.81,125.71,121.84,AAPL
2021-03-02,125.12,102260900,128.41,128.72,125.01,AAPL
2021-03-01,127.79,116307900,123.75,127.93,122.79,AAPL
2021-02-26,121.26,164560400,122.59,124.85,121.2,AAPL
2021-02-25,120.99,148199500,124.68,126.4585,120.54,AAPL
2021-02-24,125.35,111039900,124.94,125.56,122.23,AAPL
2021-02-23,125.86,158273000,123.76,126.71,118.39,AAPL
2021-02-22,126.0,103916400,128.01,129.72,125.6,AAPL
2021-02-19,129.87,87668830,130.24,130.71,128.8,AAPL
2021-02-18,129.71,96856750,129.2,129.995,127.41,AAPL
2021-02-17,130.84,98085250,131.25,132.22,129.47,AAPL
2021-02-16,133.19,80576320,135.49,136.01,132.79,AAPL
2021-02-12,135.37,60145130,134.35,135.53,133.6921,AAPL
2021-02-11,135.13,64280030,135.9,136.39,133.77,AAPL
2021-02-10,135.39,73046560,136.48,136.99,134.4,AAPL
2021-02-09,136.01,76774210,136.62,137.877,135.85,AAPL
2021-02-08,136.91,71297210,136.03,136.96,134.92,AAPL
2021-02-05,136.76,75693830,137.35,137.42,135.86,AAPL
2021-02-04,137.39,84183060,136.3,137.4,134.59,AAPL
2021-02-03,133.94,89880940,135.76,135.77,133.61,AAPL
2021-02-02,134.99,83305370,135.73,136.31,134.61,AAPL
2021-02-01,134.14,106239800,133.75,135.38,130.93,AAPL
2021-01-29,131.96,177523800,135.83,136.74,130.21,AAPL
2021-01-28,137.09,142621100,139.52,141.99,136.7,AAPL
2021-01-27,142.06,140843800,143.43,144.3,140.41,AAPL
2021-01-26,143.16,98390560,143.6,144.3,141.37,AAPL
2021-01-25,142.92,157611700,143.07,145.09,136.54,AAPL
2021-01-22,139.07,114459400,136.28,139.85,135.02,AAPL
2021-01-21,136.87,120529500,133.8,139.67,133.59,AAPL
2021-01-20,132.03,104319500,128.66,132.49,128.55,AAPL
2021-01-19,127.83,90757330,127.78,128.71,126.938,AAPL
2021-01-15,127.14,111598500,128.78,130.2242,127.0,AAPL
2021-01-14,128.91,90221760,130.8,131.0,128.76,AAPL
2021-01-13,130.89,88636830,128.76,131.45,128.49,AAPL
2021-01-12,128.8,91951150,128.5,129.69,126.86,AAPL
2021-01-11,128.98,100620900,129.19,130.17,128.5,AAPL
2021-01-08,132.05,105158200,132.43,132.63,130.23,AAPL
2021-01-07,130.92,109578200,128.36,131.63,127.86,AAPL
2021-01-06,126.6,155088000,127.72,131.0499,126.382,AAPL
2021-01-05,131.01,97664900,128.89,131.74,128.43,AAPL
2021-01-04,129.41,143301900,133.52,133.6116,126.76,AAPL
2020-12-31,132.69,99116590,134.08,134.74,131.72,AAPL
2020-12-30,133.72,96452120,135.58,135.99,133.4,AAPL
2020-12-29,134.87,121047300,138.05,138.789,134.3409,AAPL
2020-12-28,136.69,124486200,133.99,137.34,133.51,AAPL
2020-12-24,131.97,54930060,131.32,133.46,131.1,AAPL
2020-12-23,130.96,88223690,132.16,132.43,130.78,AAPL
2020-12-22,131.88,169351800,131.61,134.405,129.65,AAPL
2020-12-21,128.23,121251600,125.02,128.31,123.449,AAPL
2020-12-18,126.655,192541500,128.96,129.1,126.12,AAPL
2020-12-17,128.7,94359810,128.9,129.58,128.045,AAPL
2020-12-16,127.81,98208590,127.41,128.37,126.56,AAPL
2020-12-15,127.88,157572300,124.34,127.9,124.13,AAPL
2020-12-14,121.78,79075990,122.6,123.35,121.54,AAPL
2020-12-11,122.41,86939790,122.43,122.76,120.55,AAPL
2020-12-10,123.24,81312170,120.5,123.87,120.15,AAPL
2020-12-09,121.78,115089200,124.53,125.95,121.0,AAPL
2020-12-08,124.38,82225510,124.37,124.98,123.09,AAPL
2020-12-07,123.75,86711990,122.31,124.57,122.25,AAPL
2020-12-04,122.25,78260420,122.6,122.8608,121.52,AAPL
2020-12-03,122.94,78967630,123.52,123.78,122.21,AAPL
2020-12-02,123.08,89004200,122.02,123.37,120.89,AAPL
2020-12-01,122.72,128166800,121.01,123.4693,120.01,AAPL
2020-11-30,119.05,169410200,116.97,120.97,116.81,AAPL
2020-11-27,116.59,46691330,116.57,117.49,116.22,AAPL
2020-11-25,116.03,76499230,115.55,116.75,115.17,AAPL
2020-11-24,115.17,113874200,113.91,115.85,112.59,AAPL
2020-11-23,113.85,127959300,117.18,117.6202,113.75,AAPL
2020-11-20,117.34,73604290,118.64,118.77,117.29,AAPL
2020-11-19,118.64,74112970,117.59,119.06,116.81,AAPL
2020-11-18,118.03,76322110,118.61,119.82,118.0,AAPL
2020-11-17,119.39,74270970,119.55,120.6741,118.96,AAPL
2020-11-16,120.3,91183020,118.92,120.99,118.146,AAPL
2020-11-13,119.26,81688590,119.44,119.6717,117.87,AAPL
2020-11-12,119.21,103350700,119.62,120.53,118.57,AAPL
2020-11-11,119.49,112295000,117.19,119.63,116.44,AAPL
2020-11-10,115.97,138023400,115.55,117.59,114.13,AAPL
2020-11-09,116.32,154515300,120.5,121.99,116.05,AAPL
2020-11-06,118.69,114457900,118.32,119.2,116.13,AAPL
2020-11-05,119.03,126387100,117.95,119.62,116.8686,AAPL
2020-11-04,114.95,138235500,114.14,115.59,112.35,AAPL
2020-11-03,110.44,107624400,109.66,111.49,108.73,AAPL
2020-11-02,108.77,122866900,109.11,110.68,107.32,AAPL
2020-10-30,108.86,190573500,111.06,111.99,107.72,AAPL
2020-10-29,115.32,146129200,112.37,116.93,112.2,AAPL
2020-10-28,111.2,143937800,115.05,115.43,111.1,AAPL
2020-10-27,116.6,92276770,115.49,117.28,114.5399,AAPL
2020-10-26,115.05,111850700,114.01,116.55,112.88,AAPL
2020-10-23,115.04,82572650,116.39,116.55,114.28,AAPL
2020-10-22,115.75,101988000,117.45,118.04,114.59,AAPL
2020-10-21,116.87,89945980,116.67,118.705,116.45,AAPL
2020-10-20,117.51,124423700,116.2,118.98,115.63,AAPL
2020-10-19,115.98,120639300,119.96,120.419,115.66,AAPL
2020-10-16,119.02,115393800,121.28,121.548,118.81,AAPL
2020-10-15,120.71,112559200,118.72,121.2,118.15,AAPL
2020-10-14,121.19,151062300,121.0,123.03,119.62,AAPL
2020-10-13,121.1,262330500,125.27,125.39,119.65,AAPL
2020-10-12,124.4,240226800,120.06,125.18,119.2845,AAPL
2020-10-09,116.97,100506900,115.28,117.0,114.92,AAPL
2020-10-08,114.97,83477150,116.25,116.4,114.5901,AAPL
2020-10-07,115.08,96848990,114.62,115.55,114.13,AAPL
2020-10-06,113.16,161498200,115.7,116.12,112.25,AAPL
2020-10-05,116.5,106243800,113.91,116.65,113.55,AAPL
2020-10-02,113.02,144712000,112.89,115.37,112.22,AAPL
2020-10-01,116.79,116120400,117.64,117.72,115.83,AAPL
2020-09-30,115.81,142675200,113.79,117.26,113.62,AAPL
2020-09-29,114.09,100060500,114.55,115.31,113.57,AAPL
2020-09-28,114.96,137672400,115.01,115.32,112.78,AAPL
2020-09-25,112.28,149981400,108.43,112.44,107.67,AAPL
2020-09-24,108.22,167743300,105.17,110.25,105.0,AAPL
2020-09-23,107.12,150718700,111.62,112.11,106.77,AAPL
2020-09-22,111.81,183055400,112.68,112.86,109.16,AAPL
2020-09-21,110.08,195713800,104.54,110.19,103.1,AAPL
2020-09-18,106.84,287104900,110.4,110.88,106.09,AAPL
